"description","id","location","positionName","url"
"Description:
The Lowell General Hospital Alternate Care Site is a 90-bed post-acute alternate care site to support patients recovering from the COVID19 virus, opening on Monday, April 20, 2020. This is a low acuity site that will serve as a disposition for patients requiring oxygen and medical oversight. There will be a range of medical services available consistent with post-acute care.
This is a negative pressure facility and staff will wear Tyvek suits. Nursing staff will work 8 hour shifts and will alternate: 2 hours in the hot site and 2 hours outside for documentation.
Location:
UMASS Lowell Recreation Center, 322 Aiken Street Lowell MA
Free on-site parking will be available for employees
Position Needed:
Nursing Assistants/Patient Care Technicians:
High School Diploma or GED required
Minimum one year of recent nursing assistant experience

Hours:
Per Diem positions are available for all shifts: days, evenings and overnights, including weekends. Candidates must be available to work a minimum of 8 hours per week.
Personal protective equipment (PPE) will be provided and a paid orientation session to provide training on proper use will be scheduled.

#LI-KW1","b5093aaf7729f54d","","Patient Care Technician, Nursing Assistant, CNA, COVID 19 Care Team","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CxCDTKWsB8kMUt-9SPEmE2jD-hRdvgIFkmh9NWV1mStMLBOyy_0CJ-7zp4ZVFx7sB-zxJPfi-18b97i7OCLCYSPgm1N4yrQRvCvcZN2qPztvBWQSv0ZGiySLLgALzuARK0lTjgTbbS3grSRluG17TciwfqH7rOOwDacxeGOv2yrhTzQ-zepEpnvxiVJFFADw6bnX2V0mXbBIHpd18vaJ7zOJgSGtKOWzYU2IHR9w9wmlTuT5elc203OKzhCpVD6a2ylvRuRwEOphUpLKvbKvRMaixIv-uENEnIo38MKU2PgIR2ET5Gnv4ybvoQZXM6QrRK1mwSaSGqsC3yNtyGSRm1vRSRp9wvSE98Uhw-fmHmsz40gLVjzEk6Cr_YmaRQs2db_LGt-jLQy70EXbhEIoc5MHLsyqx86aEkRem6MQeRsZQV0c9uLEOHKoX3t0JK2ITvugUOL_s0-tKvnJskqFfPFU_ihRYu0a2Qu_jp9k4yBQjKp0gQgyrxGZt39RQ4Upwt3WdoZjOfbw==&p=2&fvj=0&vjs=3"
"CNAs and HHAs and Nurses Needed to Care for Seniors in Assisted Living and /or HomesHAZARD BONUS PAY in addition to your hourly rateWith Covid-19 Positive cases, our clients are requesting assistance to staff their Facilities. In many cases, the COVID-19 positive cases are quarantined and in isolated sections of the buildings. Some requests are for one on one care. Strong bonuses for those cases. Others in client's homes.WE GIVE YOU FULL PPE FOR PROTECTION.Find Out why so many of your colleagues choose Traditions Home Health Services.You can expect: Solid PPE!* Excellent compensation* Direct deposit - weekly pay* Several assignments to choose from* Flexible schedule* Access to management 24/7 live* Free uniform - polo shirts* Appreciation and respect from everyone on the teamCall today to see if we have the right assignment for you. Also, numerous non-covid assignments available too.Call MaryAnn Berlo for more details. 617-315-4442www.traditionshhs.com* Paid advanced trainingJob Types: Full-time, Part-time, Temporary, ContractExperience:caregiver: 1 year (Preferred)long-term care: 1 year (Preferred)long term care: 1 year (Preferred)cna: 1 year (Preferred)Contract Renewal:LikelyAdditional Compensation:BonusesBenefits:Health insuranceVision insurancePaid time offFlexible scheduleHours per week:10-1930-39Employment Length:2 - 4 weeks1 - 3 monthsThis Company Describes Its Culture as:Outcome-oriented -- results-focused with strong performance cultureStable -- traditional, stable, strong processesPeople-oriented -- supportive and fairness-focusedTeam-oriented -- cooperative and collaborativeSchedule:Monday to FridayDay shiftNight shiftOvertime12 hour shiftOvernight shiftBenefit Conditions:Only full-time employees eligibleWork Remotely:No","169ad73d133b48ec","","CNAs pos COVID clients PPE+ Bonuses Plymouth, Braintree Waltham","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DuQ_Zaosb_gD5svA_OyGl9qlotDCDHZ1jF_H2rWjnXXNFRbqwLaQBTVOcJJ78KU-mT93pdAT27xV6vS1xgR-PYVfx4T8D2GRec5UUwS-SVXsLL6p-75zAqf8-Owz6uRA_USAkg3vYEYIM60j30l_otFGwn5A8ZWmIOr-sAUhFChXWZvca3T-VKzwOxiNnaLF5nGGx5OryrLyNFOzlXQ-6WZzUvpJ17c5JU6X3Hf6jVmGuhP98l-VpvmmMQWWXrEyDfxweue3GOAjdm1mxl_ODmrzKX1nkN_L7wbE521b6RGJFR7GzXSPWdDq8aZLGkpXbFAktasce0MtIWrvriPh6SCqdU6Ex9ata0aYqTynynphbHuSXlpC3nIk_lPM_FBShVKLpnMTW5G6mTSBdQmKI2ka5-5mcDBMfGyy0WPtQBKm7-lN1-FeWp05irRPHvTsSPunmf-0hSrLxJZUwBKyZy_Ibc9Qm0woyFLDA5cYjvWrCXMDFMBniWUarPytw3n4A=&p=3&fvj=1&vjs=3"
"About Deaconess Abundant Life Communities at The Leland Home:

We are a distinctive retirement community, offering Assisted Living, Residential and Long Term Care services to our residents. We are recognized for and take pride in providing exceptional care, compassion and quality of life both to our residents and our employees. Working at The Leland Home is a chance to make a difference in the life of our residents and support the best quality of life for them.

https://www.lelandhome.org/

The Leland Home provides a safe and affordable residence for persons age 62 and over who desire or need assistance in their daily living. We seek to maintain the dignity and independence of our residents by offering a warm friendly and home-like setting.

We are actively taking every measure to protect our Residents and Employees, during the COVID19 situation.

Leland Home is seeking an experienced RN and/or LPN to join our team.

The shift for this rewarding position will be from:

7:00pm-7:00am

Qualifications:

Previous skilled nursing experience, in a long-term care setting
Ability to work rotating weekends and holidays as needed
Current MA RN or LPN license in good standing
A great team player and positive attitude
A passion for providing excellent care to the senior community

To apply, please submit your resume, via our company website,


EOE

Job Type: Part-Time
Required Skills

Required Experience","c6590e7b6471474d","","Part-Time RN/LPN - Waltham - 7:00pm-7:00am - Actively Hiring During COVID19","https://www.indeed.com/rc/clk?jk=c6590e7b6471474d&fccid=b3dcbc4dc16a74e9&vjs=3"
"Position Title:  Licensed Practical Nurse/Registered NurseLocation:  Peabody,MA----Pittsfield,MA and DanversShifts:@Pittsfield,MA----3 LPN/RNs for Evening Shift---3pm to 11 pm and 2 LPNs/RNs required in Overnight shift@Danver,MA --Flexible@Peabody,MA- Weekend position-Saturday and Sunday 7 am to 3 pm and 3 pm -11 pmSome of them are with Covid -19 DepartmentsFacility-Skilled nursing and rehab CentersCertifications/Licenses mandatory- LPN-Licensed at Massachusetts-RN-Registered as RN in state of MassachussetsJob RequirementAn Associate’s Degree in Nursing is required.A Bachelor’s Degree in Nursing preferred. for RN-but should be licensed in MassPossesses and maintains current CPR Certification.Current Massachusetts licensure: Registered Nurse/LPNExperienceMinimum of one (1) to two (2) year's experience in health care.KevinSr. Recruiter- HealthcareCompunnel HealthcareD: (609)-779-1622Job Types: Full-time, Temporary, ContractSalary: $40.00 to $53.00 /hourExperience:Nursing: 1 year (Preferred)LTC: 1 year (Preferred)Healthcare: 1 year (Preferred)Education:Associate (Preferred)License:Registered Nurse (RN)/LPN (Required)","3a83b09699ac8b52","","LPN/RN","https://www.indeed.com/company/Compunnel-Healthcare/jobs/LPN-RN-3a83b09699ac8b52?fccid=2b02cbefa22fa4cb&vjs=3"
"Like all Skilled Nursing Facilities in Massachusetts, we too have been stricken by Covid-19. But because we only hire SUPER HEROES we have been very successful in containing the spread, and have had our full house of Residents and Employees tested twice. Until further notice EVERY employee at Sancta Maria has received a 50% PAYRAISE - and is being paid DOUBLE their rate of pay for picking up an emergency shift within the next 72 hours. ONLY Super Heroes deserve that and ONLY Sancta Maria has provided it!! We take care of our employees!!!!

Job Summary: Under the direction of a Registered Nurse or Licensed Practical Nurse and in accordance with established policies and procedures assists residents with activities of daily living. Sancta Maria is currently looking for nursing assistants who are passionate about providing quality care and making a difference in the lives of our long and short term/rehab residents. As part of the nursing team, you will be responsible for assisting residents with activities of daily living to include bathing, feeding, dressing, engaging, encouraging and recognizing the needs of our residents.


Full time, Part-time and Per Diem positions available on all shifts.


Requirements: Current Mass. certification required. Experience in long term/rehab setting helpful.


Job Details:

The following duties are not intended to serve as a comprehensive list of all duties performed by all employees in this classification. Shown are duties intended to provide a summary of the major duties and responsibilities. Incumbent(s) may be required to perform all duties listed and may be required to perform additional, position-specific duties.

Performs all resident care and tasks as assigned and according to established policies and procedures

Provides personal care and assists residents with activities of daily living, including but not limited to
Oral hygiene to include setting up and performing denture care, brushing teeth, flossing teeth.
Bathing providing bed bath, shower, or tub bath maintaining resident privacy.
Dressing, undressing and providing appropriate footwear.
Grooming to include shaving, washing, brushing/combing hair, nail care, assisting with make-up application.
Elimination needs to include toileting by offering bedpan, urinal, assisting on/off toilet maintaining privacy and dignity, supervises toileting, if required.
Incontinence care to include changing residents when wet/soiled, maintaining cleanliness of resident after elimination.
Collects specimens such as urine, stool, sputum as required.
Nutrition and hydration to include serving/setting-up resident meals, checking for correct diet, feeding residents if necessary, monitoring for chewing, choking, swallowing issues, motivates and encourages intake of nourishment and fluids, provides fluids as necessary or as requested.
Mobility to include transferring, ambulating, transporting residents using assistive devices such as walker, cane, wheelchair, mechanical lifting equipment, lift sheets, gait belts, etc.
Restorative nursing care to include range of motion, positioning/repositioning, preventive skin care, reinforcement through teaching ADL independence and provides assistance with exercise and activities.
Engagement by including residents in activities according to their interests to ensure appropriate stimulation and interactions.
Transports residents to meals, activities or other events as scheduled or requested.
Makes resident’s bed, changes linens and immediately transports soiled linen cart to laundry holding room in accordance with infection control guidelines.
Evacuates residents in an emergency according to policy and procedures.
Reviews written resident care plan/card at the beginning of each shift or as necessary before providing care to ensure full understanding of resident care needs or requirements; If unsure, asks nurse for clarification before provision of care.
Obtains assignment at start of shift listening to instructions or guidance from charge nurse regarding individual resident’s needs/condition.
Gathers and records electronically in electronic medical record(EMR) or on appropriate forms/logs, information such as activities of daily living, vital signs, weight, height, intake/output, meal and nourishment percentages or other assigned documentation as required.
Answers call-lights in a prompt and helpful manner.
Makes continuous rounds to monitor resident for safety and care needs.
Carries out nursing care routines to prevent skin breakdown, contracture and immobility and to keep residents clean, dry, comfortable, safe and secure.
Observes resident’s physical and mental condition, including behavior, mood, vital signs, weight, skin condition, mobility status, appetite, activity level, level of independence in ADL and progress toward care plan goals and reports observations or changes accurately and in a timely manner.
Communicates with appropriate staff regarding all aspects of resident care and seeks assistance as necessary.
Maintains resident rooms, personal belongings and property in neat, safe and secure manner.
Uses all required safety devices, personal protective equipment and standard precautions as required.
Adheres to all infection control and safety policies and procedures.
Works and interacts tactfully and cooperatively with all residents, family members and staff.
Adheres to Sancta Maria’s Organizational Integrity program, Code of Conduct and Conflict of Interest policies
Understands and upholds Residents Rights and HIPAA rules/regulations.
Demonstrates appropriate behavior towards residents, families, co-workers, visitors by controlling anger, angry feelings or outbursts.
Maintains a level of customer service to residents, family members, visitors in keeping with Sancta Maria’s mission and standards of excellence.
Understands Facility Abuse Policy and Procedure to recognize signs/symptoms of abuse, neglect, exploitation, and misappropriation and reporting responsibilities.
Recognizes needs of residents with dementia and adapts care accordingly and as trained.
Recognizes age specific differences/responsibilities in care for adult and geriatric residents.
Attends and participates in educational classes/seminars as scheduled maintaining minimum of 12-hours of education per year from date of hire.
Assists nurse with admitting, transferring, and discharging residents
Maintains dependable attendance and punctuality and adheres to assigned work schedule.
Wears Facility ID badge in full view for residents, families and co-workers while on-duty.


Sancta Maria is a non-profit, mission driven, 134-bed skilled nursing facility. Excellent pay and benefits. Located on the Cambridge/Belmont line with free on-site parking and accessible by public transportation. Your Health Insurance plan premiums are paid 75% by Sancta Maria AND we have a Health Savings Account that pays up to $3,000 of your deductibles. Our employees love our health insurance plans and tell us that no other Nursing Faclity can compete!!

The Sancta Maria is a small, independent, non-profit skilled nursing facility that believes teamwork is the recipe for success. We have successfully surrounded ourselves with incredible employees who embrace their responsibilities, demonstrate compassion for our Residents and Patients, and who enjoy and appreciate their colleagues. If working in a ""family oriented"" environment appeals to you, then we hope that you will forward along your resume, and wish you good luck during the interview process.x","3aa14fa132608d16","","Certified Nurse Assistant","https://www.indeed.com/rc/clk?jk=3aa14fa132608d16&fccid=94f5748f3fd23efa&vjs=3"
"We are currently seeking several experienced Patient Care Assistants (PCA) to work in the Covid19 field hospital located in downtown Boston working with low acuity homeless population. This a temporary assignment for approx. 3 months and is starting immediately! Pay is commensurate with experience.Shift available: 7AM – 7PM (day) or 7PM – 7AM (night)Job Requirements:* At least 1 year of experience as a Patient Care Assistant - Hospital, Acute Care or Outpatient Setting required* Current BLS certification with the American Heart Association* Excellent communication skills, be extremely organized, detail oriented and be able to work in a fast paced environment* Must be flexible with scheduleIf you know someone who would be fit for a job here, and who you would enjoy working with, please send them our way!Also, if you are not interested in pursuing this position, please so kindly click you are not interested in pursuing new opportunities at this time. This response enables us to manage and only reach out to candidates looking for new opportunities immediately.Hiring during COVID-19Job Types: Full-time, TemporaryExperience:PCA: 1 year (Required)Hospital, Acute Care or Outpatient Setting: 1 year (Required)Education:High school or equivalent (Required)Work authorization:United States (Required)Work Location:One locationBenefits:NoneSchedule:Monday to FridayWeekends requiredDay shiftNight shift12 hour shiftWork Remotely:No","4d7cacf65a9e65a5","","Patient Care Assistant (PCA)","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BRFNXOnuVMRUZQ7rCJcPT6AZzGOyiQplEgVtxQeWC-VLkQm3ectATuwelNEsK5D_Zz2w2y4MfnVaiP2YRiEzkIhTDAb1xyyqXDVOZb4AeGsApEEEiJHsoFsDZwO2iXY63WJGIRKt0tlWHtkLl3D0PpQIMttr55u4KAFAKQkAl5KdL7CplgtFFGdXDMK0RRCDCJlQB2JcrQRFrFsrGrLkIW3yH7O7mVocvQNeqSLBufV0WmJ7txeuX8uPhSaFbZ7eyXT2n2vf9KMBU7PTl9qMKwEoQ1TDlzMNPtId5S3iBpxkwCfCrsUZAiu53s8BVkQpxBd76bBKiQsHxClTjczdDUZYMbZsPi_E1dXN43EhhjX7vED-2idxost_ZuPMpsDhnwyVBfbuNYYhqlBeeRwxRRWcAlPv9j8JOMFyvIKfqwqSXJ8_oUVPHartv8S86Ly6qWxKXllIOgow==&p=14&fvj=1&vjs=3"
"Regional LPN - COVID-19 About Us: Metro One is the nation’s premier Loss Prevention and Security Organization, with more than 100 National Clients and 3,000 security personnel. Our employees are largely security officers, unarmed and armed, concierge officers, special event security, and trained and licensed personnel who work in retail, logistics, corporate, education and other industries and settings. Importantly, we are a Living Wage Employer, which elevated our wage and bill levels, and demands that we deliver.Regional LPN - COVID-19 - LPN for COVID-19 Screening Oversight and Response Summary: The COVID-19 Licensed Practical Nurse - LPN will oversee several sites where temperature readings are being collected as employees, guests and customers enter the work place or business and overseeing crowd monitoring to ensure social distancing procedures are being followed. The Regional LPN - COVID-19 will make corrections by coaching the workforce and re-training, as necessary. The Nurse will maintain compliance and ensure that life safety and health requirements are being met. The Nurse must be licensed by the state of employment and well-versed in health screening concepts, customer service, and best practices for social distancing and temperature reading procedures. The Licensed Practical Nurse -LPN will maintain awareness of CDC guidance and changes in their recommendations and share this information with the appropriate Metro One Management. The Regional LPN - COVID-19 will report to a Performance Manager or Business Leader depending on assignment. If needed, we would assist in getting candidate Security License.Regional LPN - COVID-19 Qualifications: Must be a Licensed Practical Nurse - LPN in the stateLPN LicenseMust have CPR/AED/FA certificationMust Be Willing To Travel on as needed basisAbility to take and interpret vital signs, including body temperaturesMeaningful and verifiable work historyExperience with customer interactionsEffective oral and written communication skillsAbility to travel locally from site to siteAbility to assess and evaluate situations effectivelyAbility to identify critical issues quickly and accurately and direct next stepsAbility to communicate with Client ManagementBe courteous and professional at all timesMust be willing to participate in the Company’s pre-employment screening process and continuously meet any applicable state, county and municipal requirements.Regional LPN - COVID-19 Screening Pay & Benefits: Salary ranges from $50-55k Health, Dental, Vision OfferedOpportunity for GrowthCompany paid uniforms and equipmentRegional LPN - COVID-19 Responsibilities: Oversee technicians who will record temperature screening and answers to screening questionsAbility to work with and communicate with our clients in terms of the temperature taking processTake notifications, respond, and provide direction for any person whose temperature reading is above normalAlert management if anyone displays symptomsOversee temperature screening in compliance with client’s site access procedureAssist in following CDC Guidelines of Social DistancingConduct Safety Checks - Ability to follow established safety policy and procedures and identifies and corrects conditions that affect safety in the workplace.Follow all requirements related to personal protective equipment, cleaning and distancingMaintain social distancing as neededEnsure conduct of Temperature Screening is according to client policies and proceduresReport/communicate temperature results as needed and or requiredInitiate appropriate protocols and notifications when COVID-19 symptoms are discoveredEscalation of issues and or incidents to regional supervisor/client management .Maintain required certifications, licensing and training to achieve professional competency as appropriate for the positionProvide assistance to customers, employees and visitors in a courteous and professional mannerOther duties and responsibilities may be assigned.Job Type: Full-timeSalary: $50,000.00 to $55,000.00 /yearExperience:Licensed Practical Nurse: 3 years (Preferred)Local Travel: 3 years (Preferred)License:Licensed Practical Nurse (Preferred)Benefits:Health insurance","ecf51eb06d3e53b8","","Regional LPN - COVID-19","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ArwPFAPHmDmUJC3oWYcFDedw4-FKl_V8p2NuvZNDgWP28AJVWZsDqa2Z0T_PARhdU68DV3Ip1SXMTZDSu5XiQWo6JEvrFdPZYsqKcKynpErhGk1RV5L4sy3p8Y-F9iULPXUrkk1xJ8kAAkeuKf6XGgYAMWdYaNqsgBn0vy1b3UKI9Li9KOJ65NX884fe6ig5c3HUDLaYia5QOjT8rVq775M3QExbd8VEU-Z1DitOwkV--lghG1T8EqzMaXo9ZOIm5nVZ9vMVwAZBIWeF09q0iu7uW8KE9X5Z9h5TVKByp-jgmayD50adY3EgCF1_vnM0U_q-kdp7sWrgMRiQea3UENxaqz-w_hdhtvdtLpLtgU1vH5qgnsW7bJgWIbcj3Bhr-yFfkA9_79jBg3OjYogrXkqdGjioVLaqay8OMiDj05srQZqTCKYbRcSCx3eLwdYBQ2j4VHzTohJQ==&p=15&fvj=1&vjs=3"
"IMMEDIATE NEED for CNA's!Interviews available virtually, on ZOOM platform or other platforms.During the COVID-19 crisis, we are offering up to $32 per hour starting rate as a special incentive if you work on the COVID-19 Unit.Full and Part time positions availableExcellent, competitive wage and benefits package! We also offer tuition reimbursement and free meals for all our staff!We are looking for dedicated, caring staff who enjoy taking care of the geriatric and disabled population.Skills and Qualifications: * Current nursing assistant certification (CNA) in the state of Massachusetts, or completion of program, pending state test for CNA certification* Current CPR, Dementia Care Training, first aid certifications a plus.* Flexible schedule, including availability to work evenings, weekends and holidays as neededKatzman Center for Living is a sub-entity of Chelsea Jewish Lifecare, a residential and post-acute care provider that consistently delivers high-quality, compassionate care while focusing on the development of innovative programs and services that enable individuals to live as independently as possible.Chelsea Jewish Lifecare has a friendly work environment with many long-time employees. We offer great benefits and a competitive compensation package including new wage scale and competitive benefits. We would love to meet you!Job Types: Full-time, Part-timeSalary: $19.00 to $32.00 /hourWork Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offFlexible scheduleTuition reimbursementSchedule:Day shiftNight shiftOvertimeOvernight shiftBenefit Conditions:Waiting period may applyWork Remotely:No","2f9852b480ef9826","","Certified Nursing Assistants - COVID-19 UNIT","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhID6gYoEwuUTtY0NOSza7lnznWfuFbCsQX1hjaRhqwC-fIaUY2YXgbtNZetqgUNb0HDiDFMYTduG2l2XcPjrt-L9CnJ7ckvJl3clUccuvSVJPf5jP1l8VshCm-M7Kq7u8xxL96_fMGWgglY4eryVEiMr2Dgxei-cwFfP5zp0bUJd_mQ_AUO6XhGXoVCmDxnEltsh2gf6Fkw_SVcD7kGlS4bu6HGhA2weRIeLc9flQIhqNZutPBm2J0WCWu9bZuuhbVobnPRWe2Q-VMW_gulZYhrYlbHqaqM9rtj-12h3PTX8PiqDhMN2LvW5t7rX6smq1z5-axYYFnDZKcrUcWkNVxs-i1WjHqwy2jd3bPK10tpuB1QKRAk5wmaubxlFAuK-J1tcolb2VKjYMUAMqOe3WR5vZW1wF6rFgivO4m5kzXOMT9jnJWI7JCfBl9479VJ6-PfWFwzcsA1uBgSPuUYuzPCm093Y4TxE=&p=16&fvj=1&vjs=3"
"About Deaconess Abundant Life Communities at Newbury Court:

We are a distinctive retirement community, offering Assisted Living, Residential and Long Term Care services to our residents. We are recognized for and take pride in providing exceptional care, compassion and quality of life both to our residents and our employees. Working at Newbury Court is a chance to make a difference in the life of our residents and support the best quality of life for them.

https://www.newburycourt.org/

We are actively taking every measure to protect our Residents and Employees, during the COVID19 situation.

Rivercrest Wellness & Rehab is Newbury Court's skilled nursing unit for long-term, short-term and rehab care services. Our 42-bed community provides a high level of care and a home-like environment to our residents. Newbury Court has a long tradition of providing care, compassion, and an exceptional quality of life for residents and employees.

Rivercrest is seeking qualified CNAs to join our Skilled Nursing team.

Our Available shifts include:

3:00 PM to 11:00 PM (20 hours/wk)


We offer a competitive benefits package including:

Medical and Dental insurance, starting Day 1
401(k) retirement plan with company match
Flexible paid time off plan for sick, vacation, and personal time
Free garage parking
Free use of campus fitness center and indoor pool
Tuition reimbursement and scholarship programs
Free English Language tutoring and more!

To apply:

Submit resume on-line

EOE

Job Type: Part-time

Required Skills

Licensed MA CNA
Required Experience

Skilled nursing experience preferred","9ab5b9d01911db81","","Part Time CNA - Skilled Nursing - 3pm-11pm (20 Hrs) - Actively Hiring During COVID19","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cavo0PeisY2dqg5y5Ww-S-nlEbvlIP3Bubey5yMgcB5m7iljEHidgBg2EU0MCNxChWJMGitV8Vti0rpSyKg1hOs-vJwDcOnYSjPGIKFjm7AX6sHC0HkCkk4C_9hzSYgEt7IrvjBhNEvO8gpQAH_MfQZOkqN84dO7EqsCENhuxMm6JuHCWrd8ZrPsWFY1rdHw00aWV85y_zx4oLjKGUC29x69qVGKL9V6NJB4OpJ4EY32aNQJDTl1QwdxzwqEwZKfsD17f0AnFUHvJ9V8kDme-ExTRWeYwn5f8kC3uDAaB4nR1yvtq-8xUh5CxRggresbya1EZ_jvqBShpNFEJQMSdq4Qa0HvAUc8nkDgWdXWzQwRRS7NUsa6C_iA6oU2C4tOUANNQKqO0UG0QviPja9VxS5f-IGHdWSgPsMcMy9-hFZo0zfePrbjqYKBpautdpWTavkFdIKzaW_z7Lixpoal1haG8xl5OVNt9hNEDvQpdrC1_o3kfcvVAeh5pdv2b214-E1wiDI2QFcZZ69dyjpELaLRk4uEY_znwSJTgF3NX322p7MWogCKub5tXky8KyZKa_DlVWOyzFqL35X7181omR61ojRZDVUqgUA5pKXZeqiBmSab2XWGydl0-6ooYoqtkE6zFLSMxm32N37Ugl4U038WMDI0yOfsnstkk5bFA6f5bqECKrt5ppveDoWXEJzdlUFtd4eHN_0LzcLk-U7WtLoWODZunwD-4_bTz6bmSX8YUeJCnGRSG8m8orJ_KNwMZfL1olO-FCdg==&p=18&fvj=0&vjs=3"
"IT PLANNING SUPPORT ANALYST
Boston, MA (Based out of Boston area will work remote initially due to Covid)
12 months Contract/Fulltime With UST
Position:3
Start date: May 2nd week
Interview mode:2 Zoom Interview
Requirements:
Global experience working as a IT Planning analyst/manager / specialist
Graduate in any stream with a good command over written & spoken English
Demonstrable experience of 5+ years in supporting quarterly, semi-annual, annual IT planning exercises with a good awareness of IT budgets
Good understanding of technology terminologies
Excellent Microsoft Excel, Power Point, Sharepoint skills
Good attention to details and methodical approach
Problem solving and facilitation skills
Experience within the Insurance industry would be huge plus
Strong comm. Skills, IT experience or background and understanding of Capex/Opex (financial aspect / budgets)
Responsibilities:
Support annual IT Planning process while working with Regional Strategy & Planning Leader and Market Technology Leaders
Coordinates with peers, business partners and stakeholders on creating project plans, budgets, scope definition, timelines, outcomes, and deliverables
Facilitating meetings to roll out planning process and support the markets with updating and completing the Microsoft Power Point and Excel templates
Follow up on action items with the Global and In-market technology teams to ensure that the tollgate wise timelines are complied with
Design, develop and communicate materials for Planning leadership meetings to articulate the direction, priorities, decisions, risks and goals of GRM IT
Share practices for creating presentation decks and meeting artifacts that will accelerate presentation material development
Planning 60-70%
Operation (Administration) - 30-40%
Strategy - 0%","4d51e3d1c84cf769","","IT PLANNING SUPPORT ANALYST","https://www.indeed.com/rc/clk?jk=4d51e3d1c84cf769&fccid=2009855d38d34a84&vjs=3"
"At New England OB/GYN Associates, we understand that every employee is responsible for creating a positive patient experience and seek to hire and reward people that are willing to contribute to that environment.We have a full time opening for a Triage (LPN/RN) Nurse (36 hours/week):  Responsibilities include triaging patient phone calls in accordance with professional and office protocols. Perform nursing assessments and provide counseling and teaching to patient. Provide general nursing care to OBGYN patients (non-stress tests, injections) and assist providers with office procedures.Position requires a nursing license (LPN/RN). Labor & Delivery experience preferred. Minimum requirements: at least 1 year of inpatient or outpatient nursing experience in obstetrics or gynecology setting and the ability to function independently.Benefits include 11 paid holidays, no weekends, paid time off based on years of employment and a company sponsored pension and 401K plan. New England OB/GYN is a 13 physician, 4 Nurse Practitioner, and 1 Physician Assistant group affiliated with Brigham and Women & Hospital. We are located at Chestnut Hill Square in a new medical building with free parking.***Due to the COVID-19 pandemic this position will be partially remote with 1-2 days in office per week after training is completed.Job Type: Full-timeSalary: $29.24 to $36.55 /hourExperience:OBGYN: 1 year (Required)License:LPN/RN (Required)Work Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offParental leaveTuition reimbursementRelocation Assistance Provided:NoSchedule:No weekendsCompany's website:neobgyn.org","44da206bb7bc7208","","Triage Nurse OB-GYN","https://www.indeed.com/company/New-England-OB-GYN/jobs/Triage-Nurse-Ob-Gyn-44da206bb7bc7208?fccid=527b6bf3d071bb5b&vjs=3"
